issue_date,issue_time,address,latitude,longitude
2025-11-03,09:39:00,421 LOCUST ST,39.946306,-75.1491403
2025-11-03,09:38:00,50 DRUMM ST,37.7945601,-122.3958212
2025-11-03,09:38:00,205 LOCUST ST,39.9460827,-75.14540219999999
2025-11-03,09:38:00,618 DELANCEY ST,40.7146025,-73.97686569999999
2025-11-03,09:37:00,19TH AVE & IRVING ST,37.7635836,-122.4771459
2025-11-03,09:36:00,2729 WEBSTER ST,29.7388284,-95.3565593
2025-11-03,09:34:00,2847 WEBSTER ST,37.8560792,-122.2482626
2025-11-03,09:34:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-03,09:31:00,3027 WEBSTER ST,29.7385479,-95.3553766
2025-11-03,09:28:00,689 SPRUCE ST,39.9455461,-75.153178
2025-11-03,09:28:00,660 SPRUCE ST,39.9453673,-75.1531414
2025-11-03,09:25:00,177 HANCOCK ST,40.6828612,-73.9488956
2025-11-03,09:25:00,3880 19TH ST,33.5780277,-101.8975785
2025-11-03,07:31:00,1497 19TH AVE,37.7598872,-122.4770952
2025-11-03,07:29:00,711 O'FARRELL ST,43.6247087,-116.1970698
2025-11-03,07:29:00,301 RANDOLPH ST,41.8833061,-87.78334679999999
2025-11-03,07:29:00,1357 CLAY ST,37.7929188,-122.4154066
2025-11-03,07:28:00,417 MONTGOMERY ST,37.7934173,-122.4032336
2025-11-03,07:25:00,1550 CALIFORNIA ST,37.7909005,-122.4200354
2025-11-03,07:23:00,201 MONTGOMERY ST,40.717288,-74.04382009999999
2025-11-03,07:22:00,721 O'FARRELL ST,37.7853313,-122.4167733
2025-11-03,07:22:00,1260 CALIFORNIA ST,37.7916053,-122.4151808
2025-11-03,07:21:00,1351 DIVISADERO ST,37.7821304,-122.4394613
2025-11-03,07:20:00,311 12TH AVE,40.7554593,-74.00590260000001
2025-11-03,07:20:00,1901 TARAVAL ST,37.7424485,-122.4866766
2025-11-03,07:17:00,1299 BUSH ST,37.7887376,-122.418455
2025-11-03,07:17:00,262 10TH AVE,40.7490777,-74.0026645
2025-11-03,07:16:00,480 CLAY ST,41.7813785,-80.9374502
2025-11-03,07:15:00,43 FLORA ST,44.3789283,-77.974059
2025-11-03,07:13:00,1 RIVOLI ST,-37.8304721,140.7674238
2025-11-03,07:13:00,864 BUSH ST,37.7900429,-122.411517
2025-11-03,07:12:00,52 THERESA ST,54.9621231,-1.7142672
2025-11-03,07:12:00,10 DORADO TER,37.725585,-122.4605112
2025-11-03,07:12:00,539 BELVEDERE ST,28.0238281,-81.9627513
2025-11-03,07:12:00,3224 JUDAH ST,37.7610554,-122.4968179
2025-11-03,07:10:00,1080 BUSH ST,37.7895227,-122.4150159
2025-11-03,07:10:00,600 BELVEDERE ST,-25.7384029,28.2066079
2025-11-03,07:08:00,244 TAYLOR ST,37.7847877,-122.4109397
2025-11-03,07:08:00,2648 GREAT HWY,37.7373968,-122.5061708
2025-11-03,07:06:00,1497 19TH AVE,37.7598872,-122.4770952
2025-11-03,07:06:00,1525 CLAY ST,37.7926086,-122.4182102
2025-11-03,07:05:00,123 EDDY ST,45.429082,-75.7204637
2025-11-03,07:05:00,3 GENEVA AVE,37.7225749,-122.450884
2025-11-03,07:05:00,705 PORTOLA ST,36.4419068,-121.3218022
2025-11-03,07:05:00,1508 STEINER ST,37.7832973,-122.4341071
2025-11-03,07:05:00,3495 16TH ST,38.934522,-77.0359648
2025-11-03,07:04:00,555 ELLIS ST,37.7842787,-122.4154919
2025-11-03,07:03:00,1 HARRISON ST,37.7890112,-122.3887909
2025-11-03,06:58:00,801 14TH ST,40.7281379,-73.97382999999999
2025-11-03,06:54:00,3535 CALIFORNIA ST,37.7863027,-122.4521865
2025-11-03,06:54:00,85 MISSION ST,40.8056097,-74.2132287
2025-11-03,06:54:00,350 ELLIS ST,37.7852155,-122.4121598
2025-11-03,06:52:00,3632 SACRAMENTO ST,37.7876921,-122.4526288
2025-11-03,06:50:00,3464 SACRAMENTO ST,37.7880057,-122.449699
2025-11-03,06:49:00,3324 SACRAMENTO ST,37.788333,-122.44755
2025-11-03,06:47:00,636 PRESIDIO AVE,37.7858133,-122.4462437
2025-11-03,06:45:00,3795 24TH ST,37.7515764,-122.4271832
2025-11-03,06:44:00,736 POST ST,37.7878429,-122.4137415
2025-11-03,06:41:00,227 TAYLOR ST,37.784547,-122.4112507
2025-11-03,06:41:00,738 POST ST,37.7878407,-122.4137598
2025-11-03,06:39:00,725 HYDE ST,37.7875921,-122.4169585
2025-11-03,06:35:00,1652 EDDY ST,37.7812963,-122.4349397
2025-11-03,06:30:00,223 HYDE ST,41.2736574,-72.89198189999999
2025-11-03,06:30:00,570 JESSIE ST,37.7808663,-122.4104021
2025-11-03,06:29:00,560 JESSIE ST,37.7809517,-122.410164
2025-11-03,06:29:00,3555 20TH ST,34.0400062,-118.3516073
2025-11-03,06:28:00,309 HYDE ST,37.78379109999999,-122.4161355
2025-11-03,06:27:00,1506 STEINER ST,37.783292,-122.4341061
2025-11-03,06:26:00,333 BROADWAY,41.01434099999999,-73.873082
2025-11-03,06:19:00,55 OCEAN AVE,40.3301327,-73.9743711
2025-11-03,06:16:00,59 PERRY ST,40.735712,-74.003599
2025-11-03,06:12:00,554 JONES ST,32.0708358,-81.0874204
2025-11-03,06:09:00,345 LEAVENWORTH ST,37.784278,-122.414569
2025-11-03,06:08:00,241 LEAVENWORTH ST,37.7833487,-122.4143869
2025-11-03,04:04:00,36 HOFF ST,-27.5361369,153.0849911
2025-11-03,04:03:00,751 BROADWAY,40.7305175,-73.9928027
2025-11-03,03:13:00,1395 UNDERWOOD AVE,30.4816509,-87.19714139999999
2025-11-03,03:12:00,1375 UNDERWOOD AVE,-31.9478154,115.7929529
2025-11-03,03:11:00,1311 UNDERWOOD AVE,36.1112348,-80.24963710000002
2025-11-03,03:05:00,16 FELL ST,53.4098635,-2.9487789
2025-11-03,02:54:00,4910 03RD ST,39.910233,-86.047758
2025-11-03,02:45:00,1640 VAN NESS AVE,37.7909985,-122.4219946
2025-11-03,02:42:00,1001 TENNESSEE ST,37.75942209999999,-122.3890994
2025-11-03,02:40:00,1088 MINNESOTA ST,44.9530935,-93.0981324
2025-11-03,02:23:00,421 MASON ST,43.0399051,-87.9059082
2025-11-03,02:20:00,2160 MARKET ST,37.7669141,-122.4303779
2025-11-03,02:17:00,340 POST ST,37.7886992,-122.4075038
2025-11-03,02:09:00,430 CLAY ST,37.7951319,-122.4008331
2025-11-03,02:09:00,148 FELL ST,40.8271992,-75.8752298
2025-11-03,02:08:00,578 BUSH ST,37.7905941,-122.4067216
2025-11-03,02:07:00,432 GEARY ST,37.7871727,-122.4104922
2025-11-03,01:09:00,670 TEXAS ST,32.7540583,-117.1388542
2025-11-03,01:08:00,642 TEXAS ST,32.7540583,-117.1388542
2025-11-03,01:08:00,605 INDIANA ST,33.9236349,-118.3972578
2025-11-03,01:07:00,640 TEXAS ST,32.7540583,-117.1388542
2025-11-03,01:04:00,801 PENNSYLVANIA AVE,38.8944988,-77.0238117
2025-11-03,01:02:00,905 PENNSYLVANIA AVE,39.2973819,-76.626725
2025-11-03,01:01:00,190 09TH ST,39.9551765,-75.1545908
2025-11-03,00:50:00,89 GOUGH ST,52.58835089999999,-2.0437049
2025-11-03,00:47:00,51 HENRY ADAMS ST,37.7687835,-122.4036486
2025-11-03,00:44:00,360 BRANNAN ST,37.7807434,-122.3935144
2025-11-03,00:30:00,120 TEHAMA ST,37.7863813,-122.3981915
2025-11-03,00:26:00,1744 HARRISON ST,37.7691964,-122.4141952
2025-11-03,00:24:00,630 FOLSOM ST,43.1802567,-124.1822284
2025-11-03,00:15:00,754 EMBARCADERO SOUTH,37.7813488,-122.388487
2025-11-03,00:14:00,528 BRYANT ST,37.780921,-122.396742
2025-11-03,00:14:00,528 BRYANT ST,37.780921,-122.396742
2025-11-03,00:13:00,48 COLIN P KELLY JR ST,37.7816693,-122.3906929
2025-11-03,00:13:00,22 HAWTHORNE ST,40.6571143,-73.9594284
2025-11-03,00:07:00,540 MINNA ST,37.7798163,-122.4092195
2025-11-03,00:02:00,900 BRYANT ST,39.7313634,-105.0191628
2025-11-02,22:42:00,560 NATOMA ST,37.7792353,-122.4092295
2025-11-02,22:33:00,1546 20TH AVE,40.78061539999999,-73.8084616
2025-11-02,22:30:00,2901 25TH ST,41.2204245,-111.9558784
2025-11-02,21:55:00,272 ST CHARLES AVE,30.7050316,-88.0774098
2025-11-02,21:52:00,1633 UNION ST,40.6682838,-73.9362232
2025-11-02,20:59:00,704 EMBARCADERO SOUTH,37.7821141,-122.3884225
2025-11-02,20:59:00,501 14TH ST,38.8962047,-77.03151129999999
2025-11-02,20:46:00,75 WHITTIER ST,42.877785,-71.04599999999999
2025-11-02,20:31:00,704 EMBARCADERO NORTH,37.8017462,-122.3983311
2025-11-02,20:30:00,400 10TH AVE,40.753406,-73.999751
2025-11-02,20:29:00,1798 NORTH POINT ST,37.8036266,-122.4368514
2025-11-02,20:05:00,1431 10TH AVE,40.7703599,-73.98818949999999
2025-11-02,19:59:00,103 EMBARCADERO SOUTH,37.7938006,-122.39239
2025-11-02,19:58:00,126 17TH AVE,-37.7069744,176.1515075
2025-11-02,19:54:00,166 EMBARCADERO SOUTH,37.7956751,-122.3948214
2025-11-02,19:54:00,126 17TH AVE,-37.7069744,176.1515075
2025-11-02,19:52:00,160 EMBARCADERO SOUTH,37.7928763,-122.3916801
2025-11-02,19:51:00,2400 LARKIN ST,37.8000893,-122.4207432
2025-11-02,19:51:00,1535 48TH AVE,37.7577653,-122.5081974
2025-11-02,19:48:00,744 OAK ST,39.0356349,-94.582642
2025-11-02,19:48:00,87 EMBARCADERO SOUTH,37.7946233,-122.3933034
2025-11-02,19:47:00,230 CERVANTES BLVD,37.8053246,-122.4411909
2025-11-02,19:45:00,1149 SILVER AVE,37.7299876,-122.4135133
2025-11-02,19:45:00,501 MADRID ST,14.5979757,120.9696996
2025-11-02,19:44:00,99 EMBARCADERO SOUTH,37.7941449,-122.392773
2025-11-02,19:42:00,700 CHURCH ST,36.1621326,-86.783187
2025-11-02,19:40:00,713 LYON ST,42.9675005,-85.6514102
2025-11-02,19:40:00,102 EMBARCADERO SOUTH,37.7933232,-122.3927159
2025-11-02,19:39:00,102 EMBARCADERO SOUTH,37.7933232,-122.3927159
2025-11-02,19:38:00,102 EMBARCADERO SOUTH,37.7933232,-122.3927159
2025-11-02,19:35:00,4 EMBARCADERO SOUTH,37.7926297,-122.3910352
2025-11-02,19:34:00,4 EMBARCADERO SOUTH,37.7926297,-122.3910352
2025-11-02,19:32:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,19:31:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,19:29:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,19:28:00,841 26TH AVE,40.4249734,-104.7226248
2025-11-02,19:28:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,19:26:00,24 HARTFORD ST,40.7439933,-74.1853927
2025-11-02,19:25:00,175 ALHAMBRA ST,37.8015824,-122.4390844
2025-11-02,19:25:00,175 ALHAMBRA ST,37.8015824,-122.4390844
2025-11-02,19:25:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,19:23:00,103 EMBARCADERO NORTH,37.8089164,-122.4145469
2025-11-02,19:20:00,303 EMBARCADERO NORTH,37.8089166,-122.414555
2025-11-02,19:19:00,303 EMBARCADERO NORTH,37.8089166,-122.414555
2025-11-02,19:16:00,1750 BEACH ST,37.8043726,-122.4382086
2025-11-02,19:16:00,403 EMBARCADERO NORTH,37.8089168,-122.4145591
2025-11-02,19:15:00,403 EMBARCADERO NORTH,37.8089168,-122.4145591
2025-11-02,19:14:00,205 CLIPPER ST,37.7489434,-122.4298917
2025-11-02,19:13:00,526 NOE ST,37.7604957,-122.4329631
2025-11-02,19:11:00,1272 BROADWAY,40.7593724,-73.9851694
2025-11-02,19:11:00,403 EMBARCADERO NORTH,37.8089168,-122.4145591
2025-11-02,19:10:00,627 UNIVERSITY ST,37.7223439,-122.4121514
2025-11-02,19:06:00,531 ARBALLO DR,37.717393,-122.4831001
2025-11-02,19:05:00,809 DWIGHT ST,42.2099985,-72.612471
2025-11-02,19:05:00,530 ARBALLO DR,37.7175214,-122.4835026
2025-11-02,19:03:00,704 EMBARCADERO NORTH,37.8017462,-122.3983311
2025-11-02,19:01:00,704 EMBARCADERO NORTH,37.8017462,-122.3983311
2025-11-02,19:01:00,460 DWIGHT ST,37.7229003,-122.4070203
2025-11-02,18:59:00,1100 CAPP ST,37.7489281,-122.4171628
2025-11-02,18:59:00,704 EMBARCADERO NORTH,37.8017462,-122.3983311
2025-11-02,18:59:00,977 GUERRERO ST,37.7555812,-122.4230751
2025-11-02,18:57:00,1098 CAPP ST,37.7489587,-122.4171659
2025-11-02,18:56:00,112 EMBARCADERO SOUTH,37.7953477,-122.3946358
2025-11-02,18:54:00,114 EMBARCADERO SOUTH,37.7953477,-122.3946358
2025-11-02,18:53:00,116 EMBARCADERO SOUTH,37.7931866,-122.3925677
2025-11-02,18:51:00,1940 LAGUNA ST,36.1910948,-116.0008745
2025-11-02,18:50:00,132 EMBARCADERO SOUTH,37.7929869,-122.3923325
2025-11-02,18:49:00,133 EMBARCADERO SOUTH,37.79592,-122.3939414
2025-11-02,18:48:00,140 EMBARCADERO SOUTH,37.7929263,-122.3922597
2025-11-02,18:47:00,144 EMBARCADERO SOUTH,37.7931184,-122.3919653
2025-11-02,18:45:00,146 EMBARCADERO SOUTH,37.7929081,-122.3922381
2025-11-02,18:44:00,148 EMBARCADERO SOUTH,37.7928771,-122.3922019
2025-11-02,18:41:00,3575 KEITH ST,37.718656,-122.3985207
2025-11-02,18:39:00,3575 KEITH ST,37.718656,-122.3985207
2025-11-02,18:38:00,305 SANTA ROSA AVE,31.8347318,-102.3986193
2025-11-02,18:37:00,305 SANTA ROSA AVE,31.8347318,-102.3986193
2025-11-02,18:35:00,187 EMBARCADERO SOUTH,37.7960137,-122.3940286
2025-11-02,18:28:00,403 EMBARCADERO SOUTH,37.7903567,-122.3880275
2025-11-02,18:21:00,140 ANZA ST,37.7811507,-122.4483666
2025-11-02,18:21:00,44 REGENT ST,51.5102908,-0.1346398
2025-11-02,18:19:00,434 MINNA ST,37.7817737,-122.4071093
2025-11-02,18:17:00,38 LYON ST,-30.4396137,153.0342653
2025-11-02,18:16:00,434 MINNA ST,37.7817737,-122.4071093
2025-11-02,18:10:00,152 COLEMAN ST,37.7281927,-122.3682811
2025-11-02,17:54:00,1385 HAMPSHIRE ST,37.7502543,-122.4067978
2025-11-02,17:53:00,3570 18TH ST,38.9351931,-77.04134770000002
2025-11-02,17:52:00,1385 HAMPSHIRE ST,37.7502543,-122.4067978
2025-11-02,17:40:00,205 WATERVILLE ST,37.7323209,-122.4025703
2025-11-02,17:38:00,204 WATERVILLE ST,37.7322559,-122.4027674
2025-11-02,17:29:00,1760 BUSH ST,37.7880531,-122.4265454
2025-11-02,17:06:00,2101 CALIFORNIA ST,37.7892781,-122.4290816
2025-11-02,17:04:00,3365 19TH ST,33.5774515,-101.8876475
2025-11-02,16:59:00,99 SOMERSET ST,43.1478711,-77.6454198
2025-11-02,16:58:00,1998 OCTAVIA ST,29.9325767,-90.11301739999999
2025-11-02,16:55:00,115 MONTEREY BLVD,37.7314072,-122.4378933
2025-11-02,16:55:00,320 BUENA VISTA AVE EAST,37.7681453,-122.4394078
2025-11-02,16:41:00,1535 PAGE ST,37.7708878,-122.4458952
2025-11-02,16:40:00,1535 PAGE ST,37.7708878,-122.4458952
2025-11-02,16:38:00,1254 11TH AVE,40.7716289,-73.9904645
2025-11-02,16:36:00,2355 PACIFIC AVE,37.793225,-122.4340502
2025-11-02,16:23:00,160 RICHLAND AVE,37.7358714,-122.4234767
2025-11-02,16:18:00,1099 MONTGOMERY ST,37.79918929999999,-122.404077
2025-11-02,16:17:00,33 EMBARCADERO NORTH,37.8050057,-122.4029922
2025-11-02,16:16:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,16:04:00,2506 MASON ST,37.8071053,-122.4130341
2025-11-02,16:03:00,430 MAIN ST,49.2455848,-123.1012431
2025-11-02,15:53:00,154 ARGUELLO BLVD,37.7873635,-122.4590383
2025-11-02,15:49:00,364 NORTH POINT ST,37.8068767,-122.4132283
2025-11-02,15:46:00,1385 32ND AVE,37.761399,-122.491124
2025-11-02,15:42:00,204 EMBARCADERO SOUTH,37.7954179,-122.3959281
2025-11-02,15:40:00,115 BAY ST,-37.840291,144.9403302
2025-11-02,15:36:00,2899 MCALLISTER ST,33.8995664,-117.4495445
2025-11-02,15:35:00,1880 POST ST,37.7853254,-122.4326458
2025-11-02,15:32:00,2480 FULTON ST,37.7745767,-122.4578765
2025-11-02,15:32:00,2480 FULTON ST,37.7745767,-122.4578765
2025-11-02,15:31:00,505 EMBARCADERO NORTH,37.7990682,-122.3977065
2025-11-02,15:29:00,505 EMBARCADERO NORTH,37.7990682,-122.3977065
2025-11-02,15:09:00,826 COLE ST,37.7663908,-122.4498621
2025-11-02,15:00:00,326 MADRID ST,37.72437439999999,-122.431026
2025-11-02,14:59:00,156 TIFFANY AVE,37.74476,-122.421751
2025-11-02,14:57:00,450 SCOTT ST,43.19079079999999,-79.2233637
2025-11-02,14:56:00,568 SAN JOSE AVE,37.7469047,-122.421718
2025-11-02,14:55:00,2703 JONES ST,-33.879231,151.1971462
2025-11-02,14:55:00,4 EMBARCADERO SOUTH,37.7926297,-122.3910352
2025-11-02,14:54:00,4 EMBARCADERO SOUTH,37.7926297,-122.3910352
2025-11-02,14:49:00,519 DOLORES ST,37.7610815,-122.4257999
2025-11-02,14:46:00,7 HOLLADAY AVE,37.7481553,-122.4049305
2025-11-02,14:46:00,2705 LEAVENWORTH ST,41.2521805,-95.9521661
2025-11-02,14:44:00,2705 LEAVENWORTH ST,41.2521805,-95.9521661
2025-11-02,14:41:00,1303 COLUMBUS AVE,37.8061955,-122.4189528
2025-11-02,14:37:00,1303 COLUMBUS AVE,37.8061955,-122.4189528
2025-11-02,14:35:00,157 FOLSOM ST,37.7891235,-122.3919801
2025-11-02,14:34:00,2440 23RD AVE,40.3977682,-104.7151798
2025-11-02,14:33:00,31 PARADISE AVE,46.5247404,-84.2992848
2025-11-02,14:27:00,2675 21ST AVE,36.1253393,-86.8055586
2025-11-02,14:26:00,323 BAY ST,-37.8361198,144.944168
2025-11-02,14:24:00,504 JEFFERSON ST,38.2522445,-85.7423269
2025-11-02,14:21:00,398 BAY ST,40.6324197,-74.0760233
2025-11-02,14:18:00,394 BAY ST,43.6516868,-79.38181250000001
2025-11-02,14:14:00,1527 32ND AVE,37.7586598,-122.4910784
2025-11-02,14:14:00,560 GROVE ST,42.2913979,-71.815962
2025-11-02,14:14:00,560 GROVE ST,42.2913979,-71.815962
2025-11-02,14:10:00,1587 GRANT AVE,40.087833,-75.0398931
2025-11-02,14:07:00,1203 EMBARCADERO NORTH,37.8054504,-122.4036052
2025-11-02,14:05:00,1261 EMBARCADERO NORTH,37.8054504,-122.4036052
2025-11-02,14:04:00,355 BAY ST,43.6508448,-79.38088069999999
2025-11-02,14:03:00,1203 EMBARCADERO NORTH,37.8054504,-122.4036052
2025-11-02,14:02:00,829 HAMPSHIRE ST,37.7588094,-122.4077408
2025-11-02,14:01:00,311 CAPITOL AVE,41.7631439,-72.68565389999999
2025-11-02,13:59:00,1330 EMBARCADERO NORTH,37.8060891,-122.4040852
2025-11-02,13:58:00,1304 EMBARCADERO NORTH,37.8058813,-122.4037936
2025-11-02,13:57:00,2290 STOCKTON ST,37.8068279,-122.4102399
2025-11-02,13:56:00,205 SAGAMORE ST,43.0031847,-71.45330179999999
2025-11-02,13:50:00,33 LAPU LAPU ST,7.0106704,125.0915997
2025-11-02,13:48:00,401 CAPITOL AVE,34.7445352,-92.2748534
2025-11-02,13:45:00,555 BEACH ST,37.80683310000001,-122.4180416
2025-11-02,13:40:00,64 HARRIET ST,37.778447,-122.4067711
2025-11-02,13:39:00,1203 COLUMBUS AVE,42.3307432,-71.0953215
2025-11-02,13:37:00,1203 COLUMBUS AVE,42.3307432,-71.0953215
2025-11-02,13:36:00,1211 COLUMBUS AVE,41.896489,-80.78835699999999
2025-11-02,13:35:00,1203 COLUMBUS AVE,42.3307432,-71.0953215
2025-11-02,13:34:00,1206 COLUMBUS AVE,41.4454284,-82.70488929999999
2025-11-02,13:31:00,2604 JONES ST,-33.879231,151.1971462
2025-11-02,13:29:00,362 BEACH ST,5.4132,100.3368279
2025-11-02,13:26:00,366 BEACH ST,5.4131683,100.3367666
2025-11-02,13:22:00,620 ARGUELLO BLVD,37.5940076,-122.500451
2025-11-02,13:21:00,744 OAK ST,39.0356349,-94.582642
2025-11-02,13:21:00,620 ARGUELLO BLVD,37.5940076,-122.500451
2025-11-02,13:20:00,620 ARGUELLO BLVD,37.5940076,-122.500451
2025-11-02,13:19:00,620 ARGUELLO BLVD,37.5940076,-122.500451
2025-11-02,13:19:00,601 CRESCENT AVE,40.8536974,-73.888556
2025-11-02,13:17:00,620 ARGUELLO BLVD,37.5940076,-122.500451
2025-11-02,13:04:00,553 BEACH ST,42.4092586,-70.99734049999999
2025-11-02,12:59:00,2304 STOCKTON ST,37.8074541,-122.4103267
2025-11-02,12:59:00,2320 STOCKTON ST,37.8074568,-122.4103272
2025-11-02,12:53:00,204 EMBARCADERO SOUTH,37.7954179,-122.3959281
2025-11-02,12:51:00,798 DWIGHT ST,42.1100624,-72.597167
2025-11-02,12:48:00,75 DE LONG ST,37.2910466,-120.4674997
2025-11-02,12:48:00,102 EMBARCADERO SOUTH,37.7933232,-122.3927159
2025-11-02,12:48:00,154 ARGUELLO BLVD,37.7873635,-122.4590383
2025-11-02,12:46:00,2311 POWELL ST,37.805912,-122.4121392
2025-11-02,12:46:00,198 RUSS ST,41.7617917,-72.690206
2025-11-02,12:43:00,4 NORTH POINT ST,-41.0775034,174.8723178
2025-11-02,12:42:00,1296 HOLLISTER AVE,37.7216847,-122.3956213
2025-11-02,12:41:00,1298 HOLLISTER AVE,34.4330395,-119.840716
2025-11-02,12:38:00,2307 POWELL ST,32.505822,-92.07103599999999
2025-11-02,12:36:00,1215 EMBARCADERO NORTH,37.8054504,-122.4036052
2025-11-02,12:35:00,2305 POWELL ST,37.8058564,-122.4121271
2025-11-02,12:35:00,558 MINNA ST,37.7796219,-122.4094984
2025-11-02,12:34:00,2603 TAYLOR ST,37.8063788,-122.4154614
2025-11-02,12:33:00,382 LEXINGTON ST,42.3492566,-71.2470755
2025-11-02,12:32:00,2703 TAYLOR ST,37.8075305,-122.4159042
2025-11-02,12:31:00,15 BELLE AVE,41.1691487,-73.8405696
2025-11-02,12:28:00,57 BELLES ST,37.7886459,-122.4734356
2025-11-02,12:26:00,804 EMBARCADERO NORTH,37.8022506,-122.399327
2025-11-02,12:26:00,830 EMBARCADERO NORTH,37.8024651,-122.3995186
2025-11-02,12:22:00,460 BEACH ST,5.4124396,100.3352515
2025-11-02,12:20:00,1463 HAIGHT ST,37.7698721,-122.4463965
2025-11-02,12:19:00,1467 HAIGHT ST,37.769879,-122.4465137
2025-11-02,12:19:00,561 EMBARCADERO NORTH,37.7990682,-122.3977065
2025-11-02,12:18:00,505 EMBARCADERO NORTH,37.7990682,-122.3977065
2025-11-02,12:18:00,561 BEACH ST,32.7600431,-97.28737029999999
2025-11-02,12:17:00,1543 HAIGHT ST,37.7696721,-122.4476977
2025-11-02,12:16:00,563 BEACH ST,32.7600014,-97.2873704
2025-11-02,12:14:00,290 ST CHARLES AVE,37.7087844,-122.4694003
2025-11-02,12:14:00,598 INNES AVE,37.7288685,-122.3702328
2025-11-02,12:12:00,750 ULLOA ST,37.7409127,-122.4638659
2025-11-02,12:11:00,403 EMBARCADERO NORTH,37.8089168,-122.4145591
2025-11-02,12:09:00,381 EMBARCADERO NORTH,37.8089167,-122.4145582
2025-11-02,12:07:00,303 EMBARCADERO NORTH,37.8089166,-122.414555
2025-11-02,12:04:00,221 EMBARCADERO NORTH,37.7968246,-122.3958483
2025-11-02,12:03:00,215 EMBARCADERO NORTH,37.8089165,-122.4145514
2025-11-02,12:03:00,964 EDDY ST,37.7827878,-122.4236681
2025-11-02,12:02:00,27 RANDOLPH ST,42.1800214,-71.1177622
2025-11-02,12:02:00,964 EDDY ST,37.7827878,-122.4236681
2025-11-02,12:01:00,27 RANDOLPH ST,42.1800214,-71.1177622
2025-11-02,12:00:00,119 NORTH POINT ST,37.8069767,-122.4092516
2025-11-02,11:59:00,18 RANDOLPH ST,42.1792692,-71.1219485
2025-11-02,11:59:00,81 EMBARCADERO NORTH,37.8089164,-122.414546
2025-11-02,11:57:00,3 EMBARCADERO NORTH,37.7975529,-122.3960188
2025-11-02,11:57:00,119 NORTH POINT ST,37.8069767,-122.4092516
2025-11-02,11:57:00,43 EMBARCADERO NORTH,37.8089163,-122.4145445
2025-11-02,11:57:00,1502 GALVEZ AVE,32.7621764,-97.3097556
2025-11-02,11:55:00,31 EMBARCADERO NORTH,37.8085202,-122.4119814
2025-11-02,11:53:00,4 EMBARCADERO SOUTH,37.7926297,-122.3910352
2025-11-02,11:52:00,241 LOBOS ST,37.714735,-122.4605728
2025-11-02,11:52:00,2605 TAYLOR ST,37.8063972,-122.4154652
2025-11-02,11:52:00,40 EMBARCADERO SOUTH,37.7938334,-122.3932225
2025-11-02,11:50:00,50 EMBARCADERO SOUTH,37.7949858,-122.3943544
2025-11-02,11:50:00,597 BRUNSWICK ST,-37.7891612,144.9797252
2025-11-02,11:50:00,1754 REVERE AVE,37.7333563,-122.3927505
2025-11-02,11:48:00,50 DRUMM ST,37.7945601,-122.3958212
2025-11-02,11:46:00,298 MALLORCA WAY,37.8039819,-122.4393997
2025-11-02,11:45:00,101 LOBOS ST,37.7149367,-122.4561032
2025-11-02,11:44:00,101 SENECA AVE,40.613595,-74.102819
2025-11-02,11:44:00,932 23RD ST,40.7488623,-74.00693989999999
2025-11-02,11:44:00,70 DRUMM ST,37.7943089,-122.3963971
2025-11-02,11:40:00,49 DRUMM ST,37.7943454,-122.3968833
2025-11-02,11:40:00,204 EMBARCADERO SOUTH,37.7954179,-122.3959281
2025-11-02,11:39:00,2580 TAYLOR ST,37.8061498,-122.4149342
2025-11-02,11:38:00,70 LANGTON ST,37.7754742,-122.4074442
2025-11-02,11:37:00,2203 GRANT AVE,40.081899,-75.029939
2025-11-02,11:37:00,2570 TAYLOR ST,-34.0030253,150.7260855
2025-11-02,11:36:00,40 DRUMM ST,37.7940338,-122.3963425
2025-11-02,11:36:00,58 LANGTON ST,37.776703,-122.409138
2025-11-02,11:33:00,2545 TAYLOR ST,37.8057904,-122.4155234
2025-11-02,11:32:00,503 NORTH POINT ST,37.8063543,-122.415506
2025-11-02,11:32:00,108 LANGTON ST,37.7758976,-122.4081524
2025-11-02,11:32:00,1579 26TH AVE,36.9634749,-121.9756547
2025-11-02,11:32:00,760 NATOMA ST,37.7760183,-122.4132391
2025-11-02,11:30:00,70 DRUMM ST,37.7943089,-122.3963971
2025-11-02,11:29:00,503 NORTH POINT ST,37.8063543,-122.415506
2025-11-02,11:28:00,180 LANGTON ST,37.7753555,-122.4072946
2025-11-02,11:27:00,230 LELAND AVE,37.7129424,-122.4079897
2025-11-02,11:25:00,696 EMBARCADERO SOUTH,37.782305,-122.3884072
2025-11-02,11:25:00,1200 LEAVENWORTH ST,37.7920821,-122.4157487
2025-11-02,11:24:00,501 DELTA ST,37.713655,-122.4090868
2025-11-02,11:22:00,2340 SAN JOSE AVE,37.7204789,-122.4472363
2025-11-02,11:22:00,40 DRUMM ST,37.7940338,-122.3963425
